username,followers,following,bio_length,posts_per_month,account_age_months,verified,label
user_2854,9472,338,157,37,4,0,0
user_2855,830,652,149,52,39,0,0
user_2856,7423,65,21,68,72,0,0
user_2857,4673,621,13,50,69,1,1
user_2858,2881,785,113,22,77,0,0
user_2859,9243,355,15,43,115,0,0
user_2860,4250,267,151,34,39,1,0
user_2861,2045,532,29,25,85,0,0
user_2862,9994,666,31,93,3,0,1
user_2863,2597,714,109,58,84,0,0
user_2864,8264,326,19,61,89,0,0
user_2865,9252,177,147,67,91,0,0
user_2866,690,143,102,61,55,0,0
user_2867,2262,950,188,88,71,0,0
user_2868,7772,895,37,40,54,0,0
user_2869,4437,783,98,55,111,0,0
user_2870,5219,938,80,37,10,0,0
user_2871,32,366,159,18,3,0,0
user_2872,4369,970,54,8,11,0,1
user_2873,1795,467,85,56,76,0,0
user_2874,2645,3,169,11,49,1,0
user_2875,1298,834,44,48,9,0,0
user_2876,640,660,153,29,70,0,0
user_2877,9835,637,33,12,60,0,1
user_2878,8611,779,19,51,21,0,0
user_2879,4617,947,100,38,61,1,0
user_2880,9674,450,92,29,44,1,1
user_2881,8610,299,92,94,83,0,0
user_2882,7163,112,179,92,100,0,0
user_2883,6373,676,16,11,3,0,0
user_2884,9551,824,50,11,53,0,1
user_2885,3992,519,134,30,102,0,0
user_2886,3638,572,131,6,101,0,0
user_2887,7544,832,58,41,39,0,0
user_2888,1304,841,10,75,119,0,1
user_2889,4515,656,68,75,7,0,0
user_2890,3233,755,4,87,52,0,0
user_2891,9750,718,116,32,60,1,1
user_2892,3698,643,53,34,97,1,0
user_2893,8484,926,195,70,48,0,0
user_2894,9648,928,58,93,73,0,0
user_2895,7715,664,110,25,78,0,0
user_2896,2543,256,108,45,57,0,0
user_2897,7577,372,148,81,78,0,0
user_2898,7525,102,149,29,90,0,0
user_2899,6740,646,32,76,45,0,1
user_2900,6284,960,11,58,9,1,0
user_2901,2179,472,87,27,65,0,0
user_2902,3808,388,25,98,118,1,0
user_2903,8536,548,93,56,110,0,0
user_2904,9865,834,60,42,102,0,0
user_2905,3425,673,175,10,37,0,0
user_2906,4091,507,102,81,1,0,0
user_2907,18,729,63,79,38,0,1
user_2908,6026,13,185,79,102,0,0
user_2909,3649,281,112,78,65,0,0
user_2910,594,457,98,2,9,0,1
user_2911,3633,442,155,18,119,0,0
user_2912,1125,439,198,65,54,0,0
user_2913,1327,712,199,18,101,1,0
user_2914,5016,591,37,87,42,1,0
user_2915,5550,571,89,55,48,0,0
user_2916,7625,752,36,13,116,0,1
user_2917,2795,436,50,38,81,1,0
user_2918,9684,273,75,6,39,0,0
user_2919,3799,500,186,87,114,0,0
user_2920,3881,981,88,10,62,0,0
user_2921,8460,218,185,13,34,1,0
user_2922,7065,715,115,40,89,0,0
user_2923,8066,362,55,34,83,0,0
user_2924,838,591,127,79,88,0,0
user_2925,4979,149,194,71,70,0,1
user_2926,7658,237,40,50,91,0,0
user_2927,8325,660,93,67,19,0,0
user_2928,879,864,139,77,70,0,0
user_2929,5691,491,139,76,56,0,0
user_2930,954,64,33,89,63,0,0
user_2931,7247,308,191,34,10,0,0
user_2932,4086,219,110,62,72,0,0
user_2933,6146,297,149,62,89,0,0
user_2934,8189,899,151,6,41,1,0
user_2935,5173,760,180,23,57,0,0
user_2936,9720,125,134,87,40,0,0
user_2937,7518,448,8,30,84,0,0
user_2938,4291,317,49,57,33,0,0
user_2939,4048,81,150,8,82,0,0
user_2940,5695,513,56,69,117,1,1
user_2941,6914,850,191,20,6,1,0
user_2942,9852,627,133,9,13,0,0
user_2943,771,439,142,0,2,0,1
user_2944,9983,504,128,33,47,0,0
user_2945,7866,534,86,2,15,0,1
user_2946,1036,328,166,88,87,0,1
user_2947,2818,65,192,78,103,1,1
user_2948,4001,11,30,36,36,1,0
user_2949,2836,795,87,56,14,0,0
user_2950,7534,850,155,93,51,0,0
user_2951,3805,713,164,70,112,0,0
user_2952,2467,356,165,86,46,0,1
user_2953,9530,678,91,81,111,0,0
user_2954,5216,981,78,28,61,1,0
user_2955,6071,343,133,14,53,1,1
user_2956,3898,170,109,88,25,0,0
user_2957,2858,446,0,59,17,0,0
user_2958,4055,141,25,57,71,0,0
user_2959,6373,207,193,86,62,0,0
user_2960,4662,740,128,61,44,0,0
user_2961,4187,939,178,42,42,1,0
user_2962,5515,642,120,10,50,0,0
user_2963,7075,585,156,61,114,0,0
user_2964,7103,773,178,69,22,0,0
user_2965,3190,631,163,57,28,0,0
user_2966,1162,61,146,44,69,0,0
user_2967,2482,130,4,69,92,0,0
user_2968,4821,263,21,68,52,0,1
user_2969,7674,126,50,54,47,0,1
user_2970,3605,299,70,97,110,0,0
user_2971,1586,622,198,55,55,0,1
user_2972,3489,266,110,8,75,0,0
user_2973,8125,319,103,47,55,0,0
user_2974,7072,502,31,48,37,0,0
user_2975,8896,111,155,16,45,0,0
user_2976,9134,658,167,28,46,0,0
user_2977,3558,530,15,45,81,0,1
user_2978,4027,761,117,48,63,0,0
user_2979,421,156,16,46,50,0,0
user_2980,4593,264,117,83,51,0,0
user_2981,2804,764,160,33,94,0,0
user_2982,5003,554,189,43,2,0,0
user_2983,5525,322,122,39,28,0,0
user_2984,9480,550,125,69,9,0,1
user_2985,8589,508,75,18,16,0,0
user_2986,8176,459,115,58,33,0,0
user_2987,4605,460,54,93,47,0,1
user_2988,2890,263,128,70,54,0,0
user_2989,7582,210,66,88,93,1,1
user_2990,1201,313,158,18,62,0,0
user_2991,3989,163,49,49,34,0,0
user_2992,1456,741,103,24,55,0,0
user_2993,6598,991,96,51,3,0,0
user_2994,830,274,52,60,80,0,0
user_2995,6265,317,172,13,46,0,0
user_2996,1933,623,35,74,69,0,0
user_2997,423,236,71,83,104,0,0
user_2998,4228,967,165,17,25,0,1
user_2999,7497,932,97,46,10,0,1
user_3000,9673,497,70,98,63,0,0
user_3001,8079,969,66,52,72,0,1
user_3002,3325,867,3,85,47,0,0
user_3003,6083,692,118,79,3,0,1
user_3004,1507,403,16,84,54,0,1
user_3005,2190,953,33,62,86,0,0
user_3006,5404,342,113,64,69,0,0
user_3007,1298,265,145,18,24,0,0
user_3008,6050,526,120,92,26,0,0
user_3009,7557,81,46,62,22,0,1
user_3010,1237,526,7,44,71,0,0
user_3011,7400,857,183,6,61,0,0
user_3012,7331,667,140,18,80,0,1
user_3013,1248,195,68,28,108,0,0
user_3014,5223,403,42,37,103,1,0
user_3015,257,868,6,22,107,0,0
user_3016,6009,885,53,30,82,0,0
user_3017,1393,661,49,32,85,0,0
user_3018,8855,912,132,38,45,0,0
user_3019,3436,387,199,84,107,0,0
user_3020,9107,620,162,89,40,1,0
user_3021,1824,920,146,4,73,0,1
user_3022,8708,588,139,56,46,0,0
user_3023,788,618,189,66,101,0,1
user_3024,3699,150,83,26,113,0,1
user_3025,6069,277,36,11,93,0,0
user_3026,6560,527,118,37,118,0,0
user_3027,3532,755,1,65,60,0,0
user_3028,2590,305,42,74,53,0,0
user_3029,160,780,78,80,102,0,0
user_3030,531,716,148,89,61,0,0
user_3031,9771,244,105,11,18,0,0
user_3032,4467,480,82,14,14,0,0
user_3033,6747,703,86,82,32,0,0
user_3034,8607,907,174,71,50,0,0
user_3035,9297,236,63,99,42,1,0
user_3036,1293,482,72,12,81,0,0
user_3037,9910,310,140,51,109,0,0
user_3038,1331,742,79,96,57,0,0
user_3039,7010,170,24,92,20,0,0
user_3040,4890,617,105,2,18,0,1
user_3041,3153,906,27,89,79,0,0
user_3042,6704,860,95,3,83,0,1
user_3043,7068,143,36,28,94,0,0
user_3044,1709,288,32,62,64,0,0
user_3045,7389,496,92,77,3,0,1
user_3046,1004,996,29,80,96,0,0
user_3047,2497,389,47,48,91,0,0
user_3048,7973,918,19,85,103,0,0
user_3049,1659,1,25,12,96,0,0
user_3050,2007,647,25,38,8,0,0
user_3051,8103,321,195,21,84,0,0
user_3052,2263,917,129,25,26,0,0
user_3053,6982,991,66,97,83,0,0
user_3054,7209,615,14,62,67,1,0
user_3055,6624,614,67,81,11,1,0
user_3056,1655,325,184,77,119,0,0
user_3057,8792,284,103,93,71,0,1
user_3058,6453,803,170,91,9,0,0
user_3059,5068,56,138,40,81,0,1
user_3060,2223,589,78,94,10,0,0
user_3061,9308,97,120,61,31,0,0
user_3062,1306,977,8,8,62,1,0
user_3063,9383,324,173,12,84,0,0
user_3064,1182,630,36,35,26,0,0
user_3065,2843,75,99,43,88,0,0
user_3066,87,310,136,79,83,0,0
user_3067,5098,643,187,84,18,0,0
user_3068,3442,594,62,6,32,1,0
user_3069,9481,126,175,8,99,0,0
user_3070,3606,843,162,15,13,0,0
user_3071,2913,338,8,82,94,1,0
user_3072,5597,720,166,24,84,0,0
user_3073,2841,68,12,74,66,0,0
user_3074,5537,828,70,72,59,0,0
user_3075,3158,400,168,99,83,0,0
user_3076,7667,44,95,94,102,0,1
user_3077,2508,475,121,57,69,0,0
user_3078,9912,101,14,56,17,0,0
user_3079,3351,104,167,14,100,0,0
user_3080,3492,398,120,93,116,0,1
user_3081,8853,174,123,75,97,1,0
user_3082,328,771,177,59,65,0,1
user_3083,2664,467,110,25,106,0,0
user_3084,809,190,119,4,101,0,1
user_3085,962,575,116,54,92,1,0
user_3086,237,960,154,40,107,0,1
user_3087,4397,726,83,8,93,1,0
user_3088,7938,158,17,33,90,0,0
user_3089,5717,369,7,99,16,0,0
user_3090,8966,497,165,91,41,0,0
user_3091,9962,155,41,33,119,0,0
user_3092,9459,287,82,65,119,0,0
user_3093,5986,66,150,42,54,0,0
user_3094,6162,636,109,3,12,0,1
user_3095,4012,357,53,53,16,0,1
user_3096,7975,405,55,76,9,0,0
user_3097,4784,593,79,42,48,0,0
user_3098,6912,574,186,26,112,0,0
user_3099,7558,100,28,55,112,0,1
user_3100,1485,25,195,79,43,0,0
user_3101,7114,161,55,15,33,0,0
user_3102,3952,449,176,10,3,0,0
user_3103,7986,107,161,97,68,0,1
user_3104,2234,308,18,25,82,0,0
user_3105,5268,150,196,15,51,0,1
user_3106,42,549,173,13,31,0,1
user_3107,7511,293,36,82,61,0,0
user_3108,5750,542,43,26,34,0,0
user_3109,8724,53,29,31,82,0,0
user_3110,5134,19,97,79,78,0,1
user_3111,1331,394,84,40,49,0,0
user_3112,135,302,114,78,105,0,0
user_3113,9793,176,73,39,92,0,0
user_3114,8253,653,47,31,114,0,0
user_3115,4123,779,156,0,35,0,1
user_3116,9649,290,74,16,104,1,1
user_3117,2035,21,157,48,42,0,0
user_3118,2830,612,107,18,70,1,0
user_3119,1099,0,68,78,46,0,0
user_3120,1420,76,93,9,118,0,0
user_3121,9745,300,107,76,116,0,0
user_3122,741,807,143,64,80,0,0
user_3123,9651,414,177,1,17,1,0
user_3124,696,695,56,7,38,0,0
user_3125,1479,246,90,42,15,0,1
user_3126,3917,759,57,61,45,0,0
user_3127,1254,974,117,98,109,0,0
user_3128,2179,111,187,42,17,0,0
user_3129,9040,914,193,29,74,0,0
user_3130,1236,692,54,63,4,1,0
user_3131,3287,724,174,7,87,0,0
user_3132,5154,800,2,38,39,0,1
user_3133,7813,955,53,96,16,0,0
user_3134,4821,236,173,29,60,0,0
user_3135,6377,253,15,11,52,0,0
user_3136,2111,886,79,17,21,1,0
user_3137,6467,644,196,60,64,0,0
user_3138,8188,159,65,76,55,0,0
user_3139,7858,496,188,62,115,0,1
user_3140,4556,295,38,37,38,0,0
user_3141,6432,999,18,33,118,1,0
user_3142,1449,135,78,62,86,0,1
user_3143,1373,969,199,49,45,0,0
user_3144,8577,760,5,75,25,0,0
user_3145,9263,451,191,4,91,0,1
user_3146,3761,887,14,58,64,1,0
user_3147,5733,289,113,75,32,0,0
user_3148,9797,736,115,14,73,0,0
user_3149,5527,87,30,39,64,0,0
user_3150,149,935,22,98,55,0,0
user_3151,5837,451,183,40,51,0,0
user_3152,4059,631,175,99,3,0,0
user_3153,2320,293,64,14,61,0,1
user_3154,5402,873,163,96,68,0,1
user_3155,8592,331,59,82,86,0,0
user_3156,2763,625,152,26,31,0,0
user_3157,7017,445,152,55,42,0,0
user_3158,5098,331,99,39,68,0,0
user_3159,5315,15,167,30,46,0,1
user_3160,7144,896,117,31,15,0,0
user_3161,2390,506,143,97,66,1,0
user_3162,3832,469,17,54,57,0,0
user_3163,3769,570,113,19,7,0,0
user_3164,6780,128,74,24,69,0,1
user_3165,3638,912,34,25,71,0,0
user_3166,1117,291,113,83,59,0,0
user_3167,127,935,160,81,91,0,0
user_3168,7825,189,138,94,26,0,0
user_3169,313,838,187,23,34,1,0
user_3170,1399,101,80,0,17,0,1
user_3171,3886,578,13,64,58,1,1
user_3172,5294,916,59,91,25,0,0
user_3173,7774,4,94,4,3,0,1
user_3174,4643,622,81,67,49,1,0
user_3175,1256,284,91,34,62,0,0
user_3176,1544,669,157,35,32,1,0
user_3177,6555,712,9,81,111,0,0
user_3178,1271,686,38,74,63,0,0
user_3179,8296,270,178,57,73,0,0
user_3180,3018,560,96,92,68,0,1
user_3181,4214,508,105,82,86,0,0
user_3182,984,176,64,30,33,0,1
user_3183,6246,873,55,89,14,0,0
user_3184,6808,508,15,1,46,0,1
user_3185,4355,441,121,43,54,0,0
user_3186,4427,779,168,49,82,0,1
user_3187,8643,11,35,7,41,0,0
user_3188,7789,94,97,44,16,0,0
user_3189,140,503,176,39,15,0,1
user_3190,9148,299,139,64,75,0,0
user_3191,4910,128,52,23,91,0,1
user_3192,8413,381,116,0,115,0,1
user_3193,8935,333,24,3,85,0,1
user_3194,3871,446,48,17,85,0,0
user_3195,7861,835,158,72,64,0,1
user_3196,9572,63,193,36,32,0,0
user_3197,6656,921,21,50,51,0,0
user_3198,7576,240,106,71,43,0,0
user_3199,8031,337,173,72,94,0,0
user_3200,9473,270,43,45,39,0,0
user_3201,8781,62,22,78,42,0,0
user_3202,100,877,8,55,3,0,0
user_3203,1370,161,23,92,34,0,1
user_3204,4430,515,122,7,34,0,0
user_3205,9564,143,65,4,6,0,1
user_3206,7247,519,111,34,111,1,0
user_3207,712,266,5,82,7,0,1
user_3208,8111,700,137,56,105,0,1
user_3209,2381,39,22,75,101,0,0
user_3210,8260,845,96,71,1,0,0
user_3211,9966,26,181,75,103,0,0
user_3212,4290,102,113,51,59,0,0
user_3213,9635,746,149,0,23,1,0
user_3214,6504,671,94,23,85,0,0
user_3215,3375,509,81,6,14,0,0
user_3216,9832,67,21,36,47,0,0
user_3217,1700,973,178,70,101,0,1
user_3218,9937,919,75,58,43,0,0
user_3219,4777,820,109,20,43,0,0
user_3220,7244,895,190,38,24,0,0
user_3221,4466,604,91,54,88,0,0
user_3222,339,944,10,80,5,0,0
user_3223,1845,162,129,46,1,0,0
user_3224,1927,559,146,29,67,0,0
user_3225,6538,494,76,86,59,0,0
user_3226,7943,990,104,37,25,0,0
user_3227,2788,219,30,91,104,0,0
user_3228,525,687,38,26,71,0,0
user_3229,6205,722,21,25,104,0,1
user_3230,3016,586,69,23,34,0,0
user_3231,4891,2,59,41,111,0,1
user_3232,7284,540,111,44,11,0,0
user_3233,3430,152,127,3,81,0,1
user_3234,2571,248,145,42,93,0,0
user_3235,5840,391,9,70,67,0,0
user_3236,3761,588,112,85,63,1,0
user_3237,9665,766,8,46,119,0,0
user_3238,4348,733,4,96,117,0,0
user_3239,1452,693,80,22,77,0,0
user_3240,5672,839,159,57,94,0,0
user_3241,7040,216,173,13,99,0,0
user_3242,5640,318,168,0,39,0,1
user_3243,8901,781,126,0,103,0,1
user_3244,2392,630,4,42,86,0,0
user_3245,1979,810,4,38,9,0,0
user_3246,9464,493,138,95,106,0,0
user_3247,7939,132,135,92,81,0,0
user_3248,1402,248,56,18,34,0,0
user_3249,8878,737,180,28,28,0,1
user_3250,7331,439,186,71,106,0,1
user_3251,2386,613,188,89,116,0,1
user_3252,6060,169,20,33,70,0,0
user_3253,8880,10,195,91,5,0,0
user_3254,4531,928,98,10,8,0,0
user_3255,9602,422,127,87,5,0,0
user_3256,459,507,56,66,41,0,0
user_3257,1166,370,89,2,112,0,1
user_3258,1411,611,128,2,82,0,1
user_3259,4974,160,60,84,13,0,0
user_3260,635,33,125,95,112,1,0
user_3261,9070,202,68,29,48,0,0
user_3262,5129,819,151,94,109,0,0
user_3263,196,295,150,46,103,0,0
user_3264,2727,259,129,61,65,0,0
user_3265,6593,499,87,14,115,0,0
user_3266,9023,869,97,10,24,0,0
user_3267,9376,235,177,82,89,0,0
user_3268,8194,807,157,23,39,0,1
user_3269,6769,225,29,3,39,0,1
user_3270,3404,849,140,16,46,0,0
user_3271,4747,116,155,71,93,1,0
user_3272,1059,504,44,37,18,1,0
user_3273,8304,264,43,2,106,0,1
user_3274,40,930,146,36,62,0,1
user_3275,4140,559,73,9,19,0,0
user_3276,9613,519,164,28,37,0,0
user_3277,8280,700,109,23,17,0,0
user_3278,6101,66,170,92,35,0,1
user_3279,8016,726,162,14,92,0,1
user_3280,3499,993,107,7,58,0,0
user_3281,8382,687,149,87,113,0,1
user_3282,6226,594,43,16,19,0,1
user_3283,3881,873,51,51,43,0,0
user_3284,826,343,181,96,26,0,0
user_3285,3961,283,109,27,44,0,0
user_3286,1142,928,95,31,4,0,1
user_3287,7873,377,144,91,30,0,0
user_3288,1227,350,32,76,44,0,1
user_3289,7865,740,118,16,19,0,0
user_3290,382,483,196,98,58,0,1
user_3291,8658,353,121,41,13,1,0
user_3292,7264,489,87,38,26,0,0
user_3293,5405,415,93,48,38,0,1
user_3294,6155,154,12,94,51,0,0
user_3295,6646,898,147,33,15,0,0
user_3296,4260,668,42,14,89,0,1
user_3297,7189,698,9,20,19,1,0
user_3298,1344,540,81,55,22,0,0
user_3299,3012,944,3,99,20,1,0
user_3300,3880,496,101,90,49,0,0
user_3301,8408,155,14,60,37,0,1
user_3302,9941,841,60,67,4,0,1
user_3303,3070,958,143,14,31,0,0
user_3304,4162,919,148,71,43,0,0
user_3305,1663,853,136,40,100,0,0
user_3306,2528,567,21,60,27,0,0
user_3307,8745,244,36,53,3,1,1
user_3308,5802,910,16,29,61,0,0
user_3309,2235,546,115,40,22,0,0
user_3310,2399,121,85,76,111,0,0
user_3311,1052,15,40,69,42,0,0
user_3312,9188,558,112,56,26,0,1
user_3313,2978,59,107,80,75,0,1
user_3314,7675,365,19,19,33,0,0
user_3315,4743,265,135,57,70,0,0
user_3316,1253,873,7,48,31,0,0
user_3317,3272,3,146,60,40,0,1
user_3318,1163,955,26,89,99,0,0
user_3319,2812,252,178,52,22,0,0
user_3320,4221,207,89,36,40,0,0
user_3321,8390,919,24,23,15,0,0
user_3322,6991,366,172,80,65,0,0
user_3323,8129,42,92,13,12,0,0
user_3324,1393,412,91,28,43,0,0
user_3325,1032,721,49,71,49,0,0
user_3326,6278,61,179,8,6,0,0
user_3327,5784,550,19,91,101,1,0
user_3328,6818,729,174,18,47,0,0
user_3329,3092,326,75,27,23,0,0
user_3330,7163,467,132,2,46,0,1
user_3331,7349,503,26,3,43,0,1
user_3332,7110,199,138,56,101,0,0
user_3333,3655,520,148,59,104,0,0
user_3334,8926,951,169,33,45,0,0
user_3335,7957,961,121,3,105,0,1
user_3336,3747,848,156,91,21,0,1
user_3337,5661,897,103,5,63,0,0
user_3338,2351,807,99,38,75,0,0
user_3339,9915,134,74,24,98,0,0
user_3340,2714,120,23,56,119,0,1
user_3341,2341,773,183,69,77,0,0
user_3342,2680,979,44,55,57,0,0
user_3343,2599,760,32,91,100,0,0
user_3344,6662,173,168,16,33,1,0
user_3345,7708,220,167,69,42,0,0
user_3346,3267,75,94,59,79,0,0
user_3347,4386,214,193,60,17,0,0
user_3348,6608,272,46,56,89,0,0
user_3349,62,379,108,3,25,0,1
user_3350,3085,832,122,91,24,1,0
user_3351,297,804,11,22,16,0,0
user_3352,3783,786,64,57,116,0,0
user_3353,2527,590,183,2,88,0,1
user_3354,2313,793,192,55,71,0,0
user_3355,6631,500,92,33,17,0,0
user_3356,9433,576,121,70,81,0,0
user_3357,2713,246,120,93,60,0,1
user_3358,1748,571,90,46,43,0,1
user_3359,2254,107,11,90,15,0,0
user_3360,6151,856,162,88,70,0,0
user_3361,5808,970,12,97,96,0,0
user_3362,6930,475,165,51,62,0,0
user_3363,5467,701,142,59,67,0,0
user_3364,8629,66,101,6,88,0,0
user_3365,1155,214,22,12,96,0,0
user_3366,859,736,29,59,22,0,0
user_3367,861,398,172,44,77,0,0
user_3368,2333,506,32,56,13,0,0
user_3369,556,391,112,80,113,0,0
user_3370,6803,355,69,37,73,0,0
user_3371,6415,802,139,46,119,0,0
user_3372,5310,905,16,91,72,1,0
user_3373,5969,309,174,71,84,0,0
user_3374,937,973,96,45,88,0,0
user_3375,3265,620,117,51,29,0,0
user_3376,5764,687,132,28,115,0,0
user_3377,4141,530,29,50,2,0,1
user_3378,2173,900,57,93,34,0,0
user_3379,9860,377,29,84,118,0,1
user_3380,1392,7,174,53,107,0,0
user_3381,1705,779,35,87,79,1,0
user_3382,5510,939,102,58,103,0,0
user_3383,5882,429,37,74,32,1,0
user_3384,7514,204,38,34,114,0,0
user_3385,4361,189,145,92,116,0,0
user_3386,1269,628,188,69,10,0,0
user_3387,6281,695,101,72,4,0,0
user_3388,3689,180,108,96,54,0,1
user_3389,265,230,160,80,41,0,0
user_3390,3158,93,163,52,109,0,0
user_3391,6244,897,81,93,85,0,0
user_3392,2493,701,198,84,119,0,0
user_3393,7237,350,115,21,44,1,0
user_3394,450,850,192,33,16,0,0
user_3395,8629,60,176,99,71,0,1
user_3396,2726,989,49,41,34,0,0
user_3397,4214,199,76,70,28,0,0
user_3398,6369,309,128,26,42,0,0
user_3399,8376,212,117,59,89,0,0
user_3400,2064,87,116,19,84,0,0
user_3401,4461,698,65,95,41,0,0
user_3402,8240,355,82,32,13,0,0
user_3403,6859,213,102,25,107,0,0
user_3404,3558,703,32,39,96,0,0
user_3405,89,0,150,88,70,0,1
user_3406,3853,835,114,44,116,0,0
user_3407,5044,682,38,70,26,0,0
user_3408,7077,298,71,40,53,0,1
user_3409,8263,151,5,45,39,0,1
user_3410,9120,832,154,74,39,0,1
user_3411,1612,182,72,87,5,0,0
user_3412,6276,626,199,39,76,0,0
user_3413,8041,282,4,23,18,0,0
user_3414,4725,434,196,15,45,0,0
user_3415,9177,136,126,97,13,0,0
user_3416,8009,335,105,52,106,0,1
user_3417,9112,598,162,57,106,0,1
user_3418,682,722,143,11,6,1,0
user_3419,970,963,131,10,94,0,0
user_3420,8695,443,174,34,78,0,0
user_3421,594,960,129,43,4,0,1
user_3422,3837,682,106,83,20,0,0
user_3423,7506,980,130,50,19,0,0
user_3424,3688,344,50,89,116,0,0
user_3425,8420,926,86,13,110,0,1
user_3426,9409,235,99,20,88,0,0
user_3427,4431,977,60,82,115,0,0
user_3428,8170,843,152,7,13,0,0
user_3429,3156,864,117,10,81,0,1
user_3430,5236,858,143,55,30,0,0
user_3431,3482,362,181,92,44,0,0
user_3432,5865,225,29,35,9,0,0
user_3433,5652,544,149,43,14,0,0
user_3434,3878,604,170,32,43,0,0
user_3435,2976,326,167,60,91,0,1
user_3436,4747,430,2,4,61,0,1
user_3437,5558,750,143,4,58,1,0
user_3438,7679,372,70,72,65,0,0
user_3439,6658,24,137,44,108,0,0
user_3440,2196,142,122,0,43,0,1
user_3441,6898,757,118,91,88,0,0
user_3442,2389,644,199,87,46,0,0
user_3443,532,3,187,65,5,0,1
user_3444,4501,914,102,29,13,0,0
user_3445,5379,987,115,27,23,0,0
user_3446,1575,764,9,4,19,0,1
user_3447,6150,479,190,49,4,0,0
user_3448,1126,385,82,3,73,0,1
user_3449,8311,850,186,21,8,0,0
user_3450,6890,101,195,75,3,0,0
user_3451,1377,408,32,72,92,1,1
user_3452,766,45,42,3,47,0,1
user_3453,9292,736,83,43,93,0,0
user_3454,6006,888,81,56,116,0,1
user_3455,6618,654,37,83,118,0,0
user_3456,7215,173,166,38,10,0,0
user_3457,1483,526,104,97,98,0,0
user_3458,1593,170,178,12,20,0,1
user_3459,8445,394,10,95,14,0,1
user_3460,1690,285,60,60,16,0,1
user_3461,5065,143,117,32,49,0,0
user_3462,3077,287,78,37,108,0,0
user_3463,9629,802,59,29,102,0,0
user_3464,365,731,72,67,13,0,0
user_3465,4862,927,11,45,104,0,0
user_3466,7931,473,116,30,75,0,1
user_3467,3151,266,48,75,88,0,0
user_3468,6813,37,6,94,98,0,0
user_3469,9889,924,131,7,43,0,0
user_3470,3412,172,49,61,78,0,1
user_3471,3406,584,190,96,114,1,0
user_3472,1489,689,38,29,50,0,1
user_3473,8850,828,10,16,25,0,1
user_3474,13,721,6,83,21,1,1
user_3475,9054,171,26,56,57,0,0
user_3476,9474,868,55,11,42,1,1
user_3477,1934,476,101,12,107,0,1
user_3478,6586,815,137,95,32,0,0
user_3479,4015,379,174,41,5,0,1
user_3480,278,845,80,3,68,1,0
user_3481,3879,115,119,29,42,0,0
user_3482,3514,95,120,63,33,0,0
user_3483,529,66,2,42,13,0,0
user_3484,4550,355,80,14,65,0,0
user_3485,9249,773,68,92,12,0,0
user_3486,6729,561,69,78,47,0,1
user_3487,6740,178,127,66,107,0,0
user_3488,5505,749,2,2,46,0,1
user_3489,6684,69,32,66,13,0,0
user_3490,4890,828,61,55,105,0,0
user_3491,8058,385,62,1,88,0,1
user_3492,858,657,52,8,43,0,0
user_3493,3562,642,172,85,65,1,1
user_3494,9844,178,52,47,33,0,0
user_3495,2812,24,149,39,48,0,0
user_3496,566,967,172,82,111,0,0
user_3497,4719,674,141,53,99,0,0
user_3498,4523,445,110,44,44,0,0
user_3499,2360,778,95,87,60,0,1
user_3500,6746,250,16,57,14,0,0
user_3501,4443,647,100,45,31,0,0
user_3502,7458,524,10,84,69,1,0
user_3503,2422,535,112,12,16,0,0
user_3504,6570,909,160,83,24,0,0
user_3505,624,303,133,46,1,0,0
user_3506,5372,754,107,80,119,0,0
user_3507,4009,602,117,43,11,0,0
user_3508,3328,909,30,60,81,1,0
user_3509,9496,540,179,56,15,0,1
user_3510,3320,195,90,64,84,0,0
user_3511,1036,930,169,49,11,0,0
user_3512,9730,437,109,47,52,0,1
user_3513,8368,777,44,17,119,0,0
user_3514,2303,141,121,41,27,0,1
user_3515,4229,922,135,80,116,0,0
user_3516,4657,8,40,0,50,0,1
user_3517,5010,728,129,12,73,0,0
user_3518,3185,373,119,46,118,0,0
user_3519,5461,406,19,44,70,0,0
user_3520,5360,810,185,74,64,0,0
user_3521,4819,37,102,23,106,0,1
user_3522,8070,660,122,82,16,0,0
user_3523,4177,205,64,9,107,0,0
user_3524,2558,186,52,18,12,0,0
user_3525,8936,494,176,74,51,0,0
user_3526,8694,23,196,63,61,0,0
user_3527,8524,339,4,46,15,0,0
user_3528,721,257,87,94,11,0,0
user_3529,7262,214,187,15,44,0,0
user_3530,7176,295,176,71,74,0,0
user_3531,1810,331,156,37,45,0,0
user_3532,2643,939,147,38,92,0,0
user_3533,6192,26,131,35,63,0,0
user_3534,3126,716,182,12,98,0,0
user_3535,9708,45,6,50,11,0,0
user_3536,6057,347,92,35,97,0,0
user_3537,2413,89,52,57,23,0,0
user_3538,4070,460,152,16,31,0,0
user_3539,2732,283,47,51,55,0,0
user_3540,548,427,59,36,70,0,0
user_3541,536,269,57,37,68,0,0
user_3542,9461,956,182,77,29,0,1
user_3543,6173,632,177,44,96,0,0
user_3544,1841,923,175,11,57,0,0
user_3545,3133,11,95,25,37,0,0
user_3546,729,573,75,51,55,0,0
user_3547,4507,674,57,28,55,0,0
user_3548,3489,744,4,28,6,0,1
user_3549,3184,82,28,18,50,0,0
user_3550,5955,43,157,3,84,0,1
user_3551,2916,353,68,61,105,0,0
user_3552,2987,775,137,60,88,1,0
user_3553,9405,926,130,37,89,1,0
user_3554,2683,283,186,23,111,0,0
